slug,file,status,reason,notes
modular-exponentiation,/home/uc/Projects/calcdomain2/sito_modificato/modular-exponentiation.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
modular-inverse,/home/uc/Projects/calcdomain2/sito_modificato/modular-inverse.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
modulo,/home/uc/Projects/calcdomain2/sito_modificato/modulo.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
mohs-hardness-scale,/home/uc/Projects/calcdomain2/sito_modificato/mohs-hardness-scale.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
moles-to-grams,/home/uc/Projects/calcdomain2/sito_modificato/moles-to-grams.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
monte-carlo-simulation,/home/uc/Projects/calcdomain2/sito_modificato/monte-carlo-simulation.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
morse-code-translator,/home/uc/Projects/calcdomain2/sito_modificato/morse-code-translator.html,WARN,MISSING_FORMULAS,"Injected audit spine into article ; Missing formulas (review needed)"
mortar-mix,/home/uc/Projects/calcdomain2/sito_modificato/mortar-mix.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
mortgage-affordability-calculator,/home/uc/Projects/calcdomain2/sito_modificato/mortgage-affordability-calculator.html,WARN,MISSING_FORMULAS,"Injected audit spine into main ; Missing formulas (review needed)"
moving-average,/home/uc/Projects/calcdomain2/sito_modificato/moving-average.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
mpg,/home/uc/Projects/calcdomain2/sito_modificato/mpg.html,WARN,FORBIDDEN_DETECTED,"Injected audit spine into main ; Forbidden detected: OmniCalculator"
mph-to-feet-per-second,/home/uc/Projects/calcdomain2/sito_modificato/mph-to-feet-per-second.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
mph-to-kph,/home/uc/Projects/calcdomain2/sito_modificato/mph-to-kph.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
mps-to-watts,/home/uc/Projects/calcdomain2/sito_modificato/mps-to-watts.html,WARN,MISSING_FORMULAS,"Injected audit spine into main ; Missing formulas (review needed)"
mulch,/home/uc/Projects/calcdomain2/sito_modificato/mulch.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
multiple-linear-regression,/home/uc/Projects/calcdomain2/sito_modificato/multiple-linear-regression.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
mutual-fund-fee,/home/uc/Projects/calcdomain2/sito_modificato/mutual-fund-fee.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
naive-bayes,/home/uc/Projects/calcdomain2/sito_modificato/naive-bayes.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
natural-frequency,/home/uc/Projects/calcdomain2/sito_modificato/natural-frequency.html,WARN,FORBIDDEN_DETECTED,"Injected audit spine into main ; Forbidden detected: OmniCalculator"
net-carbs,/home/uc/Projects/calcdomain2/sito_modificato/net-carbs.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
net-worth,/home/uc/Projects/calcdomain2/sito_modificato/net-worth.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
newfoundland-tax,/home/uc/Projects/calcdomain2/sito_modificato/newfoundland-tax.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
newton-meters-to-foot-pounds-converter,/home/uc/Projects/calcdomain2/sito_modificato/newton-meters-to-foot-pounds-converter.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
newton-s-method-calculator,/home/uc/Projects/calcdomain2/sito_modificato/newton-s-method-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
nm to angstrom,/home/uc/Projects/calcdomain2/sito_modificato/nm to angstrom.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
nm-to-ft-lb,/home/uc/Projects/calcdomain2/sito_modificato/nm-to-ft-lb.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
nm-to-m,/home/uc/Projects/calcdomain2/sito_modificato/nm-to-m.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
nm-to-meters,/home/uc/Projects/calcdomain2/sito_modificato/nm-to-meters.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
nm-to-micrometers,/home/uc/Projects/calcdomain2/sito_modificato/nm-to-micrometers.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
nnh,/home/uc/Projects/calcdomain2/sito_modificato/nnh.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
nnt,/home/uc/Projects/calcdomain2/sito_modificato/nnt.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
normal-distribution,/home/uc/Projects/calcdomain2/sito_modificato/normal-distribution.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
normal-line-calculator,/home/uc/Projects/calcdomain2/sito_modificato/normal-line-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
nova-scotia-tax,/home/uc/Projects/calcdomain2/sito_modificato/nova-scotia-tax.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
nps,/home/uc/Projects/calcdomain2/sito_modificato/nps.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
number-theory,/home/uc/Projects/calcdomain2/sito_modificato/number-theory.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
number-to-words-converter,/home/uc/Projects/calcdomain2/sito_modificato/number-to-words-converter.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
nunavut-tax,/home/uc/Projects/calcdomain2/sito_modificato/nunavut-tax.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
nyquist-plot,/home/uc/Projects/calcdomain2/sito_modificato/nyquist-plot.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
octagon-calculator,/home/uc/Projects/calcdomain2/sito_modificato/octagon-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
octahedron-volume,/home/uc/Projects/calcdomain2/sito_modificato/octahedron-volume.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
octal,/home/uc/Projects/calcdomain2/sito_modificato/octal.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
odds-ratio,/home/uc/Projects/calcdomain2/sito_modificato/odds-ratio.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
office-space,/home/uc/Projects/calcdomain2/sito_modificato/office-space.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
offline,/home/uc/Projects/calcdomain2/sito_modificato/offline.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
on-base-percentage,/home/uc/Projects/calcdomain2/sito_modificato/on-base-percentage.html,WARN,FORBIDDEN_DETECTED,"Injected audit spine into main ; Forbidden detected: OmniCalculator"
ontario-tax,/home/uc/Projects/calcdomain2/sito_modificato/ontario-tax.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
op-amp,/home/uc/Projects/calcdomain2/sito_modificato/op-amp.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
options-greeks,/home/uc/Projects/calcdomain2/sito_modificato/options-greeks.html,WARN,FORBIDDEN_DETECTED,"Injected audit spine into main ; Forbidden detected: Investopedia"
ounces-to-grams,/home/uc/Projects/calcdomain2/sito_modificato/ounces-to-grams.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
ounces-to-tablespoons,/home/uc/Projects/calcdomain2/sito_modificato/ounces-to-tablespoons.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
overtime,/home/uc/Projects/calcdomain2/sito_modificato/overtime.html,WARN,FORBIDDEN_DETECTED,"Injected audit spine into main ; Forbidden detected: OmniCalculator"
oxygenation-index,/home/uc/Projects/calcdomain2/sito_modificato/oxygenation-index.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
p-value,/home/uc/Projects/calcdomain2/sito_modificato/p-value.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
pa-local-income-tax,/home/uc/Projects/calcdomain2/sito_modificato/pa-local-income-tax.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
pa-to-psi,/home/uc/Projects/calcdomain2/sito_modificato/pa-to-psi.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
paint-mixing,/home/uc/Projects/calcdomain2/sito_modificato/paint-mixing.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
parabola-calculator,/home/uc/Projects/calcdomain2/sito_modificato/parabola-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
parallelogram-calculator,/home/uc/Projects/calcdomain2/sito_modificato/parallelogram-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
partial-fraction-decomposition,/home/uc/Projects/calcdomain2/sito_modificato/partial-fraction-decomposition.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
party-drink,/home/uc/Projects/calcdomain2/sito_modificato/party-drink.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
pascals-to-bar-converter,/home/uc/Projects/calcdomain2/sito_modificato/pascals-to-bar-converter.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
pascals-to-psi-converter,/home/uc/Projects/calcdomain2/sito_modificato/pascals-to-psi-converter.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
pascals-to-psi,/home/uc/Projects/calcdomain2/sito_modificato/pascals-to-psi.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
patronus,/home/uc/Projects/calcdomain2/sito_modificato/patronus.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
pb-to-tb,/home/uc/Projects/calcdomain2/sito_modificato/pb-to-tb.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
pediatric-dosage,/home/uc/Projects/calcdomain2/sito_modificato/pediatric-dosage.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
pennyweight-to-grams,/home/uc/Projects/calcdomain2/sito_modificato/pennyweight-to-grams.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
pentagon-calculator,/home/uc/Projects/calcdomain2/sito_modificato/pentagon-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
per,/home/uc/Projects/calcdomain2/sito_modificato/per.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
percent-composition,/home/uc/Projects/calcdomain2/sito_modificato/percent-composition.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
percent-error-calculator,/home/uc/Projects/calcdomain2/sito_modificato/percent-error-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
percentage-calculator,/home/uc/Projects/calcdomain2/sito_modificato/percentage-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
perfect-number,/home/uc/Projects/calcdomain2/sito_modificato/perfect-number.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
perimeter-calculator,/home/uc/Projects/calcdomain2/sito_modificato/perimeter-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
permutation-calculator,/home/uc/Projects/calcdomain2/sito_modificato/permutation-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
perpetuity,/home/uc/Projects/calcdomain2/sito_modificato/perpetuity.html,WARN,FORBIDDEN_DETECTED,"Injected audit spine into body ; Forbidden detected: Investopedia"
pet-gestation,/home/uc/Projects/calcdomain2/sito_modificato/pet-gestation.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
photoelectric-effect,/home/uc/Projects/calcdomain2/sito_modificato/photoelectric-effect.html,WARN,FORBIDDEN_DETECTED,"Injected audit spine into main ; Forbidden detected: OmniCalculator"
phrf,/home/uc/Projects/calcdomain2/sito_modificato/phrf.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
picometers-to-angstroms,/home/uc/Projects/calcdomain2/sito_modificato/picometers-to-angstroms.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
pile-capacity,/home/uc/Projects/calcdomain2/sito_modificato/pile-capacity.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
pints-to-cups,/home/uc/Projects/calcdomain2/sito_modificato/pints-to-cups.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
pints-to-liters,/home/uc/Projects/calcdomain2/sito_modificato/pints-to-liters.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
pirate-name-generator,/home/uc/Projects/calcdomain2/sito_modificato/pirate-name-generator.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
pivot-point,/home/uc/Projects/calcdomain2/sito_modificato/pivot-point.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
pixels-to-ems,/home/uc/Projects/calcdomain2/sito_modificato/pixels-to-ems.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
pizza,/home/uc/Projects/calcdomain2/sito_modificato/pizza.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
plagiarism-checker,/home/uc/Projects/calcdomain2/sito_modificato/plagiarism-checker.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
plate-bending,/home/uc/Projects/calcdomain2/sito_modificato/plate-bending.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
plate-loading,/home/uc/Projects/calcdomain2/sito_modificato/plate-loading.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
playfair-cipher,/home/uc/Projects/calcdomain2/sito_modificato/playfair-cipher.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
points-to-pixels,/home/uc/Projects/calcdomain2/sito_modificato/points-to-pixels.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
poise-to-pa-s,/home/uc/Projects/calcdomain2/sito_modificato/poise-to-pa-s.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
polygon-calculator,/home/uc/Projects/calcdomain2/sito_modificato/polygon-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
polygon-interior-angles,/home/uc/Projects/calcdomain2/sito_modificato/polygon-interior-angles.html,WARN,FORBIDDEN_DETECTED,"Injected audit spine into body ; Forbidden detected: OmniCalculator ; Missing sources (review needed)"
polynomial,/home/uc/Projects/calcdomain2/sito_modificato/polynomial.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
ponderal-index,/home/uc/Projects/calcdomain2/sito_modificato/ponderal-index.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
population-pyramid-generator,/home/uc/Projects/calcdomain2/sito_modificato/population-pyramid-generator.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
porosity,/home/uc/Projects/calcdomain2/sito_modificato/porosity.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
portfolio-rebalancing,/home/uc/Projects/calcdomain2/sito_modificato/portfolio-rebalancing.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
position-size,/home/uc/Projects/calcdomain2/sito_modificato/position-size.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
pounds-to-grams,/home/uc/Projects/calcdomain2/sito_modificato/pounds-to-grams.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
power-consumption,/home/uc/Projects/calcdomain2/sito_modificato/power-consumption.html,WARN,FORBIDDEN_DETECTED,"Injected audit spine into main ; Forbidden detected: Calculator.net"
power-factor-correction,/home/uc/Projects/calcdomain2/sito_modificato/power-factor-correction.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
power-supply-design,/home/uc/Projects/calcdomain2/sito_modificato/power-supply-design.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
power-to-weight-ratio,/home/uc/Projects/calcdomain2/sito_modificato/power-to-weight-ratio.html,WARN,FORBIDDEN_DETECTED,"Injected audit spine into main ; Forbidden detected: OmniCalculator ; Missing sources (review needed)"
power-unit-converter,/home/uc/Projects/calcdomain2/sito_modificato/power-unit-converter.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
precedent-transaction-analysis,/home/uc/Projects/calcdomain2/sito_modificato/precedent-transaction-analysis.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
present-value-of-annuity,/home/uc/Projects/calcdomain2/sito_modificato/present-value-of-annuity.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
pressure-unit-converter,/home/uc/Projects/calcdomain2/sito_modificato/pressure-unit-converter.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
pressure,/home/uc/Projects/calcdomain2/sito_modificato/pressure.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
prim-s-algorithm-calculator,/home/uc/Projects/calcdomain2/sito_modificato/prim-s-algorithm-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
prime-factorization,/home/uc/Projects/calcdomain2/sito_modificato/prime-factorization.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
prime-number,/home/uc/Projects/calcdomain2/sito_modificato/prime-number.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
primer-tm,/home/uc/Projects/calcdomain2/sito_modificato/primer-tm.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
prism-calculator,/home/uc/Projects/calcdomain2/sito_modificato/prism-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
privacy,/home/uc/Projects/calcdomain2/sito_modificato/privacy.html,WARN,MISSING_FORMULAS,"Injected audit spine into main ; Missing formulas (review needed)"
pro-forma-income-statement,/home/uc/Projects/calcdomain2/sito_modificato/pro-forma-income-statement.html,WARN,FORBIDDEN_DETECTED,"Injected audit spine into main ; Forbidden detected: Investopedia"
probability-calculator,/home/uc/Projects/calcdomain2/sito_modificato/probability-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
probability,/home/uc/Projects/calcdomain2/sito_modificato/probability.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
proctor-test,/home/uc/Projects/calcdomain2/sito_modificato/proctor-test.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
profitability-index,/home/uc/Projects/calcdomain2/sito_modificato/profitability-index.html,WARN,FORBIDDEN_DETECTED,"Injected audit spine into main ; Forbidden detected: Investopedia"
project-roi,/home/uc/Projects/calcdomain2/sito_modificato/project-roi.html,WARN,FORBIDDEN_DETECTED,"Injected audit spine into main ; Forbidden detected: Investopedia"
property-tax,/home/uc/Projects/calcdomain2/sito_modificato/property-tax.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
psi-to-atm,/home/uc/Projects/calcdomain2/sito_modificato/psi-to-atm.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
psi-to-bar,/home/uc/Projects/calcdomain2/sito_modificato/psi-to-bar.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
psi-to-kpa,/home/uc/Projects/calcdomain2/sito_modificato/psi-to-kpa.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
psi-to-pa,/home/uc/Projects/calcdomain2/sito_modificato/psi-to-pa.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
psi-to-pascals,/home/uc/Projects/calcdomain2/sito_modificato/psi-to-pascals.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
pyramid-calculator,/home/uc/Projects/calcdomain2/sito_modificato/pyramid-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
pyramid-volume,/home/uc/Projects/calcdomain2/sito_modificato/pyramid-volume.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
pythagorean-theorem,/home/uc/Projects/calcdomain2/sito_modificato/pythagorean-theorem.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
q-q-plot-generator,/home/uc/Projects/calcdomain2/sito_modificato/q-q-plot-generator.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
qr-code-generator,/home/uc/Projects/calcdomain2/sito_modificato/qr-code-generator.html,WARN,MISSING_FORMULAS,"Injected audit spine into article ; Missing formulas (review needed)"
quadratic-formula,/home/uc/Projects/calcdomain2/sito_modificato/quadratic-formula.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
quantum-tunneling,/home/uc/Projects/calcdomain2/sito_modificato/quantum-tunneling.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
quarter-mile-calculator,/home/uc/Projects/calcdomain2/sito_modificato/quarter-mile-calculator.html,WARN,FORBIDDEN_DETECTED,"Injected audit spine into main ; Forbidden detected: OmniCalculator"
quarter-mile,/home/uc/Projects/calcdomain2/sito_modificato/quarter-mile.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
quartile,/home/uc/Projects/calcdomain2/sito_modificato/quartile.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
quarts-to-cups,/home/uc/Projects/calcdomain2/sito_modificato/quarts-to-cups.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
quarts-to-liters,/home/uc/Projects/calcdomain2/sito_modificato/quarts-to-liters.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
race-time-predictor,/home/uc/Projects/calcdomain2/sito_modificato/race-time-predictor.html,WARN,FORBIDDEN_DETECTED,"Injected audit spine into body ; Forbidden detected: Calculator.net"
rad-to-gray,/home/uc/Projects/calcdomain2/sito_modificato/rad-to-gray.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
radioactive-decay,/home/uc/Projects/calcdomain2/sito_modificato/radioactive-decay.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
rail-fence-cipher,/home/uc/Projects/calcdomain2/sito_modificato/rail-fence-cipher.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
random-fact-generator,/home/uc/Projects/calcdomain2/sito_modificato/random-fact-generator.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
rankine-cycle,/home/uc/Projects/calcdomain2/sito_modificato/rankine-cycle.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
rankine-to-celsius,/home/uc/Projects/calcdomain2/sito_modificato/rankine-to-celsius.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
ranson-s-criteria-calculator,/home/uc/Projects/calcdomain2/sito_modificato/ranson-s-criteria-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
raoult-s-law-calculator,/home/uc/Projects/calcdomain2/sito_modificato/raoult-s-law-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
ratio,/home/uc/Projects/calcdomain2/sito_modificato/ratio.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
reactor-design,/home/uc/Projects/calcdomain2/sito_modificato/reactor-design.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
real-estate-development,/home/uc/Projects/calcdomain2/sito_modificato/real-estate-development.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
real-estate-irr,/home/uc/Projects/calcdomain2/sito_modificato/real-estate-irr.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
real-options-valuation,/home/uc/Projects/calcdomain2/sito_modificato/real-options-valuation.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
receivables-turnover,/home/uc/Projects/calcdomain2/sito_modificato/receivables-turnover.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
recipe-scaler,/home/uc/Projects/calcdomain2/sito_modificato/recipe-scaler.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
rectangle-area-calculator,/home/uc/Projects/calcdomain2/sito_modificato/rectangle-area-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
rectangular-prism-volume,/home/uc/Projects/calcdomain2/sito_modificato/rectangular-prism-volume.html,WARN,FORBIDDEN_DETECTED,"Injected audit spine into main ; Forbidden detected: OmniCalculator"
recycling-savings,/home/uc/Projects/calcdomain2/sito_modificato/recycling-savings.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
regression-calculator,/home/uc/Projects/calcdomain2/sito_modificato/regression-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
regular-ngon-calculator,/home/uc/Projects/calcdomain2/sito_modificato/regular-ngon-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
regular-polygon-calculator,/home/uc/Projects/calcdomain2/sito_modificato/regular-polygon-calculator.html,WARN,MISSING_SOURCES,"Injected audit spine into article ; Missing sources (review needed)"
rem-to-sievert,/home/uc/Projects/calcdomain2/sito_modificato/rem-to-sievert.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
rems-to-pixels,/home/uc/Projects/calcdomain2/sito_modificato/rems-to-pixels.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
reorder-point,/home/uc/Projects/calcdomain2/sito_modificato/reorder-point.html,WARN,MISSING_SOURCES,"Injected audit spine into main ; Missing sources (review needed)"
resp,/home/uc/Projects/calcdomain2/sito_modificato/resp.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
rest-timer,/home/uc/Projects/calcdomain2/sito_modificato/rest-timer.html,WARN,MISSING_SOURCES,"Injected audit spine into body ; Missing sources (review needed)"
return-on-assets,/home/uc/Projects/calcdomain2/sito_modificato/return-on-assets.html,WARN,FORBIDDEN_DETECTED,"Injected audit spine into main ; Forbidden detected: OmniCalculator ; Missing sources (review needed)"
